PMT 204 : Orientation V : Layer 7 : Origin (-406,652.5,4228.5) : Extent (-506→-306, 1.5→1303.5, 4222.5→4228.5)
PMT 205 : Orientation V : Layer 7 : Origin (-406,-652.5,4228.5) : Extent (-506→-306, -1303.5→-1.5, 4222.5→4228.5)
PMT 206 : Orientation V : Layer 7 : Origin (-203,652.5,4228.5) : Extent (-303→-103, 1.5→1303.5, 4222.5→4228.5)
PMT 207 : Orientation V : Layer 7 : Origin (-203,-652.5,4228.5) : Extent (-303→-103, -1303.5→-1.5, 4222.5→4228.5)
PMT 208 : Orientation V : Layer 7 : Origin (0,652.5,4228.5) : Extent (-100→100, 1.5→1303.5, 4222.5→4228.5)
PMT 209 : Orientation V : Layer 7 : Origin (0,-652.5,4228.5) : Extent (-100→100, -1303.5→-1.5, 4222.5→4228.5)
PMT 210 : Orientation V : Layer 7 : Origin (203,652.5,4228.5) : Extent (103→303, 1.5→1303.5, 4222.5→4228.5)
PMT 211 : Orientation V : Layer 7 : Origin (203,-652.5,4228.5) : Extent (103→303, -1303.5→-1.5, 4222.5→4228.5)
PMT 212 : Orientation V : Layer 7 : Origin (406,652.5,4228.5) : Extent (306→506, 1.5→1303.5, 4222.5→4228.5)
PMT 213 : Orientation V : Layer 7 : Origin (406,-652.5,4228.5) : Extent (306→506, -1303.5→-1.5, 4222.5→4228.5)
PMT 214 : Orientation V : Layer 7 : Origin (609,652.5,4228.5) : Extent (509→709, 1.5→1303.5, 4222.5→4228.5)
PMT 215 : Orientation V : Layer 7 : Origin (609,-652.5,4228.5) : Extent (509→709, -1303.5→-1.5, 4222.5→4228.5)
PMT 216 : Orientation V : Layer 7 : Origin (812,652.5,4228.5) : Extent (712→912, 1.5→1303.5, 4222.5→4228.5)
PMT 217 : Orientation V : Layer 7 : Origin (812,-652.5,4228.5) : Extent (712→912, -1303.5→-1.5, 4222.5→4228.5)
PMT 218 : Orientation V : Layer 7 : Origin (1015,652.5,4228.5) : Extent (915→1115, 1.5→1303.5, 4222.5→4228.5)
PMT 219 : Orientation V : Layer 7 : Origin (1015,-652.5,4228.5) : Extent (915→1115, -1303.5→-1.5, 4222.5→4228.5)
PMT 220 : Orientation V : Layer 7 : Origin (1218,652.5,4228.5) : Extent (1118→1318, 1.5→1303.5, 4222.5→4228.5)
PMT 221 : Orientation V : Layer 7 : Origin (1218,-652.5,4228.5) : Extent (1118→1318, -1303.5→-1.5, 4222.5→4228.5)
PMT 222 : Orientation V : Layer 7 : Origin (1421,652.5,4228.5) : Extent (1321→1521, 1.5→1303.5, 4222.5→4228.5)
PMT 223 : Orientation V : Layer 7 : Origin (1421,-652.5,4228.5) : Extent (1321→1521, -1303.5→-1.5, 4222.5→4228.5)
PMT 224 : Orientation H : Layer 8 : Origin (737.5,-1218,4349.6) : Extent (1.5→1473.5, -1318→-1118, 4343.6→4349.6)
PMT 225 : Orientation H : Layer 8 : Origin (-737.5,-1218,4349.6) : Extent (-1473.5→-1.5, -1318→-1118, 4343.6→4349.6)
PMT 226 : Orientation H : Layer 8 : Origin (737.5,-1015,4349.6) : Extent (1.5→1473.5, -1115→-915, 4343.6→4349.6)
PMT 227 : Orientation H : Layer 8 : Origin (-737.5,-1015,4349.6) : Extent (-1473.5→-1.5, -1115→-915, 4343.6→4349.6)
PMT 228 : Orientation H : Layer 8 : Origin (737.5,-812,4349.6) : Extent (1.5→1473.5, -912→-712, 4343.6→4349.6)
PMT 229 : Orientation H : Layer 8 : Origin (-737.5,-812,4349.6) : Extent (-1473.5→-1.5, -912→-712, 4343.6→4349.6)
PMT 230 : Orientation H : Layer 8 : Origin (737.5,-609,4349.6) : Extent (1.5→1473.5, -709→-509, 4343.6→4349.6)
PMT 231 : Orientation H : Layer 8 : Origin (-737.5,-609,4349.6) : Extent (-1473.5→-1.5, -709→-509, 4343.6→4349.6)
PMT 232 : Orientation H : Layer 8 : Origin (737.5,-406,4349.6) : Extent (1.5→1473.5, -506→-306, 4343.6→4349.6)
PMT 233 : Orientation H : Layer 8 : Origin (-737.5,-406,4349.6) : Extent (-1473.5→-1.5, -506→-306, 4343.6→4349.6)
PMT 234 : Orientation H : Layer 8 : Origin (737.5,-203,4349.6) : Extent (1.5→1473.5, -303→-103, 4343.6→4349.6)
PMT 235 : Orientation H : Layer 8 : Origin (-737.5,-203,4349.6) : Extent (-1473.5→-1.5, -303→-103, 4343.6→4349.6)
PMT 236 : Orientation H : Layer 8 : Origin (737.5,0,4349.6) : Extent (1.5→1473.5, -100→100, 4343.6→4349.6)
PMT 237 : Orientation H : Layer 8 : Origin (-737.5,0,4349.6) : Extent (-1473.5→-1.5, -100→100, 4343.6→4349.6)
PMT 238 : Orientation H : Layer 8 : Origin (737.5,203,4349.6) : Extent (1.5→1473.5, 103→303, 4343.6→4349.6)
PMT 239 : Orientation H : Layer 8 : Origin (-737.5,203,4349.6) : Extent (-1473.5→-1.5, 103→303, 4343.6→4349.6)
PMT 240 : Orientation H : Layer 8 : Origin (737.5,406,4349.6) : Extent (1.5→1473.5, 306→506, 4343.6→4349.6)
PMT 241 : Orientation H : Layer 8 : Origin (-737.5,406,4349.6) : Extent (-1473.5→-1.5, 306→506, 4343.6→4349.6)
PMT 242 : Orientation H : Layer 8 : Origin (737.5,609,4349.6) : Extent (1.5→1473.5, 509→709, 4343.6→4349.6)
PMT 243 : Orientation H : Layer 8 : Origin (-737.5,609,4349.6) : Extent (-1473.5→-1.5, 509→709, 4343.6→4349.6)
PMT 244 : Orientation H : Layer 8 : Origin (737.5,812,4349.6) : Extent (1.5→1473.5, 712→912, 4343.6→4349.6)
PMT 245 : Orientation H : Layer 8 : Origin (-737.5,812,4349.6) : Extent (-1473.5→-1.5, 712→912, 4343.6→4349.6)
PMT 246 : Orientation H : Layer 8 : Origin (737.5,1015,4349.6) : Extent (1.5→1473.5, 915→1115, 4343.6→4349.6)
PMT 247 : Orientation H : Layer 8 : Origin (-737.5,1015,4349.6) : Extent (-1473.5→-1.5, 915→1115, 4343.6→4349.6)
PMT 248 : Orientation H : Layer 8 : Origin (737.5,1218,4349.6) : Extent (1.5→1473.5, 1118→1318, 4343.6→4349.6)
PMT 249 : Orientation H : Layer 8 : Origin (-737.5,1218,4349.6) : Extent (-1473.5→-1.5, 1118→1318, 4343.6→4349.6)
PMT 250 : Orientation V : Layer 9 : Origin (-1421,652.5,4470.7) : Extent (-1521→-1321, 1.5→1303.5, 4464.7→4470.7)
PMT 251 : Orientation V : Layer 9 : Origin (-1421,-652.5,4470.7) : Extent (-1521→-1321, -1303.5→-1.5, 4464.7→4470.7)
PMT 252 : Orientation V : Layer 9 : Origin (-1218,652.5,4470.7) : Extent (-1318→-1118, 1.5→1303.5, 4464.7→4470.7)
PMT 253 : Orientation V : Layer 9 : Origin (-1218,-652.5,4470.7) : Extent (-1318→-1118, -1303.5→-1.5, 4464.7→4470.7)
PMT 254 : Orientation V : Layer 9 : Origin (-1015,652.5,4470.7) : Extent (-1115→-915, 1.5→1303.5, 4464.7→4470.7)
PMT 255 : Orientation V : Layer 9 : Origin (-1015,-652.5,4470.7) : Extent (-1115→-915, -1303.5→-1.5, 4464.7→4470.7)
PMT 256 : Orientation V : Layer 9 : Origin (-812,652.5,4470.7) : Extent (-912→-712, 1.5→1303.5, 4464.7→4470.7)
PMT 257 : Orientation V : Layer 9 : Origin (-812,-652.5,4470.7) : Extent (-912→-712, -1303.5→-1.5, 4464.7→4470.7)
PMT 258 : Orientation V : Layer 9 : Origin (-609,652.5,4470.7) : Extent (-709→-509, 1.5→1303.5, 4464.7→4470.7)
PMT 259 : Orientation V : Layer 9 : Origin (-609,-652.5,4470.7) : Extent (-709→-509, -1303.5→-1.5, 4464.7→4470.7)
PMT 260 : Orientation V : Layer 9 : Origin (-406,652.5,4470.7) : Extent (-506→-306, 1.5→1303.5, 4464.7→4470.7)
PMT 261 : Orientation V : Layer 9 : Origin (-406,-652.5,4470.7) : Extent (-506→-306, -1303.5→-1.5, 4464.7→4470.7)
PMT 262 : Orientation V : Layer 9 : Origin (-203,652.5,4470.7) : Extent (-303→-103, 1.5→1303.5, 4464.7→4470.7)
PMT 263 : Orientation V : Layer 9 : Origin (-203,-652.5,4470.7) : Extent (-303→-103, -1303.5→-1.5, 4464.7→4470.7)
PMT 264 : Orientation V : Layer 9 : Origin (0,652.5,4470.7) : Extent (-100→100, 1.5→1303.5, 4464.7→4470.7)
PMT 265 : Orientation V : Layer 9 : Origin (0,-652.5,4470.7) : Extent (-100→100, -1303.5→-1.5, 4464.7→4470.7)
PMT 266 : Orientation V : Layer 9 : Origin (203,652.5,4470.7) : Extent (103→303, 1.5→1303.5, 4464.7→4470.7)
PMT 267 : Orientation V : Layer 9 : Origin (203,-652.5,4470.7) : Extent (103→303, -1303.5→-1.5, 4464.7→4470.7)
PMT 268 : Orientation V : Layer 9 : Origin (406,652.5,4470.7) : Extent (306→506, 1.5→1303.5, 4464.7→4470.7)
PMT 269 : Orientation V : Layer 9 : Origin (406,-652.5,4470.7) : Extent (306→506, -1303.5→-1.5, 4464.7→4470.7)
PMT 270 : Orientation V : Layer 9 : Origin (609,652.5,4470.7) : Extent (509→709, 1.5→1303.5, 4464.7→4470.7)
PMT 271 : Orientation V : Layer 9 : Origin (609,-652.5,4470.7) : Extent (509→709, -1303.5→-1.5, 4464.7→4470.7)
PMT 272 : Orientation V : Layer 9 : Origin (812,652.5,4470.7) : Extent (712→912, 1.5→1303.5, 4464.7→4470.7)
PMT 273 : Orientation V : Layer 9 : Origin (812,-652.5,4470.7) : Extent (712→912, -1303.5→-1.5, 4464.7→4470.7)
PMT 274 : Orientation V : Layer 9 : Origin (1015,652.5,4470.7) : Extent (915→1115, 1.5→1303.5, 4464.7→4470.7)
PMT 275 : Orientation V : Layer 9 : Origin (1015,-652.5,4470.7) : Extent (915→1115, -1303.5→-1.5, 4464.7→4470.7)
PMT 276 : Orientation V : Layer 9 : Origin (1218,652.5,4470.7) : Extent (1118→1318, 1.5→1303.5, 4464.7→4470.7)
PMT 277 : Orientation V : Layer 9 : Origin (1218,-652.5,4470.7) : Extent (1118→1318, -1303.5→-1.5, 4464.7→4470.7)
PMT 278 : Orientation V : Layer 9 : Origin (1421,652.5,4470.7) : Extent (1321→1521, 1.5→1303.5, 4464.7→4470.7)
PMT 279 : Orientation V : Layer 9 : Origin (1421,-652.5,4470.7) : Extent (1321→1521, -1303.5→-1.5, 4464.7→4470.7)
PMT 280 : Orientation H : Layer 10 : Origin (737.5,-1218,4591.8) : Extent (1.5→1473.5, -1318→-1118, 4585.8→4591.8)
PMT 281 : Orientation H : Layer 10 : Origin (-737.5,-1218,4591.8) : Extent (-1473.5→-1.5, -1318→-1118, 4585.8→4591.8)
PMT 282 : Orientation H : Layer 10 : Origin (737.5,-1015,4591.8) : Extent (1.5→1473.5, -1115→-915, 4585.8→4591.8)
PMT 283 : Orientation H : Layer 10 : Origin (-737.5,-1015,4591.8) : Extent (-1473.5→-1.5, -1115→-915, 4585.8→4591.8)
PMT 284 : Orientation H : Layer 10 : Origin (737.5,-812,4591.8) : Extent (1.5→1473.5, -912→-712, 4585.8→4591.8)
PMT 285 : Orientation H : Layer 10 : Origin (-737.5,-812,4591.8) : Extent (-1473.5→-1.5, -912→-712, 4585.8→4591.8)
PMT 286 : Orientation H : Layer 10 : Origin (737.5,-609,4591.8) : Extent (1.5→1473.5, -709→-509, 4585.8→4591.8)
PMT 287 : Orientation H : Layer 10 : Origin (-737.5,-609,4591.8) : Extent (-1473.5→-1.5, -709→-509, 4585.8→4591.8)
PMT 288 : Orientation H : Layer 10 : Origin (737.5,-406,4591.8) : Extent (1.5→1473.5, -506→-306, 4585.8→4591.8)
PMT 289 : Orientation H : Layer 10 : Origin (-737.5,-406,4591.8) : Extent (-1473.5→-1.5, -506→-306, 4585.8→4591.8)
PMT 290 : Orientation H : Layer 10 : Origin (737.5,-203,4591.8) : Extent (1.5→1473.5, -303→-103, 4585.8→4591.8)
PMT 291 : Orientation H : Layer 10 : Origin (-737.5,-203,4591.8) : Extent (-1473.5→-1.5, -303→-103, 4585.8→4591.8)
PMT 292 : Orientation H : Layer 10 : Origin (737.5,0,4591.8) : Extent (1.5→1473.5, -100→100, 4585.8→4591.8)
PMT 293 : Orientation H : Layer 10 : Origin (-737.5,0,4591.8) : Extent (-1473.5→-1.5, -100→100, 4585.8→4591.8)
PMT 294 : Orientation H : Layer 10 : Origin (737.5,203,4591.8) : Extent (1.5→1473.5, 103→303, 4585.8→4591.8)
PMT 295 : Orientation H : Layer 10 : Origin (-737.5,203,4591.8) : Extent (-1473.5→-1.5, 103→303, 4585.8→4591.8)
PMT 296 : Orientation H : Layer 10 : Origin (737.5,406,4591.8) : Extent (1.5→1473.5, 306→506, 4585.8→4591.8)
PMT 297 : Orientation H : Layer 10 : Origin (-737.5,406,4591.8) : Extent (-1473.5→-1.5, 306→506, 4585.8→4591.8)
PMT 298 : Orientation H : Layer 10 : Origin (737.5,609,4591.8) : Extent (1.5→1473.5, 509→709, 4585.8→4591.8)
PMT 299 : Orientation H : Layer 10 : Origin (-737.5,609,4591.8) : Extent (-1473.5→-1.5, 509→709, 4585.8→4591.8)
PMT 300 : Orientation H : Layer 10 : Origin (737.5,812,4591.8) : Extent (1.5→1473.5, 712→912, 4585.8→4591.8)
PMT 301 : Orientation H : Layer 10 : Origin (-737.5,812,4591.8) : Extent (-1473.5→-1.5, 712→912, 4585.8→4591.8)
PMT 302 : Orientation H : Layer 10 : Origin (737.5,1015,4591.8) : Extent (1.5→1473.5, 915→1115, 4585.8→4591.8)
PMT 303 : Orientation H : Layer 10 : Origin (-737.5,1015,4591.8) : Extent (-1473.5→-1.5, 915→1115, 4585.8→4591.8)
PMT 304 : Orientation H : Layer 10 : Origin (737.5,1218,4591.8) : Extent (1.5→1473.5, 1118→1318, 4585.8→4591.8)
PMT 305 : Orientation H : Layer 10 : Origin (-737.5,1218,4591.8) : Extent (-1473.5→-1.5, 1118→1318, 4585.8→4591.8))====="
